"NMU","ANO","PIB","PIBpC","VABT","VAAGRO","VAAGRO_R","VAIND","VAIND_R","VASERV","VASERV_R","VAADESS","VAADESS_R","X","IDBEF1","IDBEF2","IDBEM","IDBFF1","IDBFF2","IDBFM","IDBMF1","IDBMF2","IDBMM","IRE_F1","IRE_F2","IRE_M","IRF_F1","IRF_F2","IRF_M","IRM_F1","IRM_F2","IRM_M","NSLPE_F1","NSLPE_F2","NSLPE_M","NSLPF_F1","NSLPF_F2","NSLPF_M","NSLPM_F1","NSLPM_F2","NSLPM_M","NSME_F1","NSME_F2","NSME_M","NSMF_F1","NSMF_F2","NSMF_M","NSMM_F1","NSMM_F2","NSMM_M","NSMPE_F1","NSMPE_F2","NSMPE_M","NSMPF_F1","NSMPF_F2","NSMPF_M","NSMPM_F1","NSMPM_F2","NSMPM_M","TAE_F1","TAE_F2","TAE_M","TAF_F1","TAF_F2","TAF_M","TAM_F1","TAM_F2","TAM_M","CENSO","MCEXT","CTRY","US","REM","RIT","RSIUP","RCC","RCO","RSE","RAP","RAECP","IDHME"
"Itumbiara","2011",2594794000,"27.673,96",2232453000,150923000,0.067604110814427,635018000,0.284448541581838,1184034000,0.530373539778889,262479000,0.117574255762607,365,5,4.3,NA,NA,NA,NA,5.6,5,NA,0.90080899,0.86375999,NA,NA,NA,NA,0.90447003,0.86339301,NA,193.63,246.42,NA,NA,NA,NA,208.08,269.39,NA,211.58,253.61,NA,NA,NA,NA,230.3,281.39,NA,5.5225658,5.000833,NA,NA,NA,NA,6.142364,5.8464999,NA,89.9,86.3,NA,NA,NA,NA,89.7,84.4,NA,94140.25,"Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Produtos vegetais não especificados nem compreendidos noutras posições Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Milho Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Algodão, não cardado nem penteado Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Algodão, não cardado nem penteado Algodão, não cardado nem penteado Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Milho Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Produtos vegetais não especificados nem compreendidos noutras posições Tortas e outros resíduos sólidos da extração do óleo de soja Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Milho Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Milho Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Ácidos gordos monocarboxílicos industriais; óleos ácidos de refinação; alcoóis gordos industriais Algodão, não cardado nem penteado Milho Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Milho Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Algodão, não cardado nem penteado Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Tortas e outros resíduos sólidos da extração do óleo de soja Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Milho Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Soja, mesmo triturada Sais e hidróxidos de amónio quaternários; lecitinas e outros fosfoaminolípidos, de constitução química definida ou não Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Tortas e outros resíduos sólidos da extração do óleo de soja Soja, mesmo triturada Tortas e outros resíduos sólidos da extração do óleo de soja Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Sais e hidróxidos de amónio quaternários; lecitinas e outros fosfoaminolípidos, de constitução química definida ou não Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Soja, mesmo triturada Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Preparações alimentícias não especificadas nem compreendidas noutras posições Tortas e outros resíduos sólidos da extração do óleo de soja Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Soja, mesmo triturada Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Milho Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Milho Milho Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114 Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré Gorduras e óleos animais ou vegetais, e respectivas fracções, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Algodão, não cardado nem penteado Gorduras e óleos animais ou vegetais, e respectivas fracções, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo Partes e acessórios dos veículos automóveis das posições 8701 a 8705 Couros e peles curtidos ou em crosta, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo Algodão, não cardado nem penteado Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré Couros preparados após curtimenta ou após secagem e couros e peles apergaminhados, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, exceto os da posição 4114","Vietnã Egito China Austrália Colômbia Taiwan (Formosa) Indonésia Turquia Coreia do Sul Turquia Tcheca, República Venezuela Estônia Espanha Japão França Venezuela Países Baixos (Holanda) Síria Filipinas Dinamarca Peru Espanha Uruguai Alemanha Japão México Tailândia Equador Portugal Taiwan (Formosa) Tunísia China China Estados Unidos Indonésia Alemanha China Estados Unidos Argélia Países Baixos (Holanda) Países Baixos (Holanda) Coreia do Sul Malásia Itália Países Baixos (Holanda) China Reino Unido Bangladesh Uruguai Hong Kong Arábia Saudita Estados Unidos Itália França Taiwan (Formosa) Alemanha Nigéria Indonésia Egito Chile Polônia Hong Kong Espanha Emirados Árabes Unidos Argentina China Rússia Vietnã Chile Paquistão África do Sul Irã Reino Unido México Áustria Haiti Argentina Coreia do Sul Vietnã Paraguai Japão Índia Itália Maurício Índia",356652935,1645.86,1500.82,1616.39,1027.86,1018.56,1190.51,1237.73,1289.4,NA
"Faina","2011",72261000,"10.397,25",68733000,30375000,0.441927458426084,2477000,0.0360380021241616,16047000,0.233468639518135,19834000,0.288565899931619,326,4.4,4.4,NA,NA,NA,NA,NA,NA,NA,0.90889299,0.958426,NA,NA,NA,NA,0.90385002,NA,NA,174.24,231.55,NA,NA,NA,NA,NA,NA,NA,193.19,244.53,NA,NA,NA,NA,NA,NA,NA,4.8190761,4.6015,NA,NA,NA,NA,NA,NA,NA,98,95.8,NA,NA,NA,NA,93.6,NA,NA,6990.25,NA,NA,NA,1413.08,566.45,676.42,0,817.11,789.17,787.53,776.83,NA
"Água Fria de Goiás","2011",118348000,"23.033,82",113437000,71512000,0.63041159410069,7947000,0.0700565071361196,19089000,0.16827842767351,14889000,0.13125347108968,487,NA,4.3,NA,NA,NA,NA,4,NA,NA,NA,0.93817598,NA,NA,NA,NA,0.83803999,NA,NA,NA,235.83,NA,NA,NA,NA,174.82,NA,NA,NA,237.91,NA,NA,NA,NA,187.86,NA,NA,NA,4.5623331,NA,NA,NA,NA,4.7279038,NA,NA,NA,95,NA,NA,NA,NA,83.6,NA,NA,5078.66666666667,NA,NA,NA,0,754.34,0,0,934.99,1422.57,847.1,985.01,NA
"Ivolândia","2011",36314000,"13.765,77",34897000,19231000,0.551078889302805,1307000,0.0374530761956615,5648000,0.161847723299997,8711000,0.249620311201536,366,6.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0.89759099,NA,NA,NA,NA,NA,NA,NA,209.44,NA,NA,NA,NA,NA,NA,NA,NA,232.88,NA,NA,NA,NA,NA,NA,NA,NA,6.2165089,NA,NA,NA,NA,NA,NA,NA,NA,100,92.9,NA,NA,NA,NA,NA,NA,NA,2665.5,NA,NA,NA,0,570.92,0,0,678.93,2537.68,966.45,817.53,NA
"Jandaia","2011",139087000,"22.612,05",129488000,40339000,0.311526936859014,34876000,0.269337699246262,34701000,0.267986222661559,19571000,0.151141418509823,367,NA,4,NA,NA,NA,NA,4.8,4.3,NA,1,0.88241398,NA,NA,NA,NA,0.96408701,0.97006398,NA,NA,231.6,NA,NA,NA,NA,179.36,228.44,NA,NA,242.86,NA,NA,NA,NA,195.27,234.52,NA,NA,4.5743332,NA,NA,NA,NA,4.9518609,4.3826671,NA,100,89,NA,NA,NA,NA,96,97.2,NA,6173,NA,NA,NA,0,1751.35,6177.08,589.99,1086.52,1521.35,1177.96,947.57,NA
"Estrela do Norte","2011",47049000,"14.192,69",43534000,6088000,0.139844719070152,14054000,0.322828134331787,12668000,0.290990949602609,10724000,0.246336196995452,325,NA,3.8,NA,NA,NA,NA,4,4.7,NA,NA,0.804533,NA,NA,NA,NA,0.86225998,0.91815698,NA,NA,236.94,NA,NA,NA,NA,169.42,255.8,NA,NA,243.25,NA,NA,NA,NA,188.61,251.52,NA,NA,4.6700001,NA,NA,NA,NA,4.644217,5.1221671,NA,NA,80.5,NA,NA,NA,NA,86.1,92,NA,3310.41666666667,NA,NA,NA,0,1023.57,0,1872.07,764.01,838.44,960.55,864.52,NA
"Jaraguá","2011",468310000,"11.011,29",428784000,49273000,0.114913336318519,89372000,0.208431284749431,189683000,0.442374249039143,100455000,0.234278797716333,368,NA,4.1,NA,NA,NA,NA,5.5,NA,NA,0.956918,0.87123698,NA,NA,NA,NA,0.96447903,NA,NA,NA,237.11,NA,NA,NA,NA,196.96,NA,NA,NA,248.05,NA,NA,NA,NA,219.8,NA,NA,NA,4.7528329,NA,NA,NA,NA,5.7399912,NA,NA,95.7,87.2,NA,NA,NA,NA,96.3,NA,NA,42149.4166666667,"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips, de banho, de malha","Espanha",812,948.12,712.73,1468.31,1327.92,761.71,1022.64,1253.66,776.12,NA
"Edéia","2011",297581000,"26.225,50",275961000,93053000,0.337196198013487,59006000,0.213820068777835,90412000,0.327626005123912,33489000,0.121354104384315,324,NA,4.5,NA,NA,NA,NA,5.2,3.8,NA,NA,0.90790898,NA,NA,NA,NA,0.96548599,0.83747602,NA,NA,244.02,NA,NA,NA,NA,190.11,229.97,NA,NA,252.02,NA,NA,NA,NA,210.46,240.19,NA,NA,4.9341669,NA,NA,NA,NA,5.4370098,4.5028329,NA,NA,90.8,NA,NA,NA,NA,96.4,84.4,NA,11306.0833333333,"Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido Álcool etílico não desnaturado, com um teor alcoólico em volume igual ou superior a 80 % vol; álcool etílico e aguardentes, desnaturados, com qualquer teor alcoólico","Indonésia Taiwan (Formosa) Bangladesh Emirados Árabes Unidos Argélia Índia Rússia Canadá Egito China Malásia Finlândia Israel França Marrocos Arábia Saudita Venezuela Síria Portugal Reino Unido",69783879,0,2302.28,5787.77,1982.59,778.76,1315.67,1219.34,1032.46,NA
"Jataí","2011",2591912000,"29.132,42",2342205000,630572000,0.269221524162061,489483000,0.208983842148744,972243000,0.415097312148168,249908000,0.106697748489137,369,5.2,4.5,NA,NA,NA,NA,5.2,4,NA,0.972408,0.89815199,NA,NA,NA,NA,0.92359102,0.82963997,NA,187.5,248.58,NA,NA,NA,NA,197.99,242.55,NA,209.46,254.89,NA,NA,NA,NA,213.61,246.55,NA,5.370472,5.058167,NA,NA,NA,NA,5.640398,4.8185,NA,97.6,89.9,NA,NA,NA,NA,92,82.9,NA,89482.9166666667,"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Milho Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Tortas e outros resíduos sólidos da extração do óleo de soja Milho Milho Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Tortas e outros resíduos sólidos da extração do óleo de soja Milho Soja, mesmo triturada Milho Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados Tortas e outros resíduos sólidos da extração do óleo de soja","Índia Malásia Equador Romênia Coreia do Sul Países Baixos (Holanda) França Cuba Espanha Marrocos Japão China África do Sul França Bangladesh Irã Jordânia China Argélia Itália Hong Kong Alemanha",69615759,1768.09,1454.61,963.57,1157.5,1072.21,1169.67,1613.91,1098.62,NA
"São Luiz do Norte","2011",48896000,"10.497,19",46027000,18545000,0.402915679926999,3137000,0.0681556477719599,10913000,0.237099963065157,13432000,0.291828709235883,462,NA,3.8,NA,NA,NA,NA,7,NA,NA,NA,0.80930102,NA,NA,NA,NA,0.96054602,NA,NA,NA,232.64,NA,NA,NA,NA,234.82,NA,NA,NA,248.63,NA,NA,NA,NA,264.92,NA,NA,NA,4.6880002,NA,NA,NA,NA,7.289423,NA,NA,NA,82,NA,NA,NA,NA,95.5,NA,NA,4635.33333333333,NA,NA,NA,1622.29,794.51,0,796.67,709.32,695.04,943.67,1145.31,NA
"Edealina","2011",76461000,"20.509,86",70480000,35298000,0.500822928490352,5376000,0.0762769580022701,16851000,0.239089103291714,12956000,0.183825198637911,323,NA,NA,NA,NA,NA,NA,4.8,3.7,NA,NA,NA,NA,NA,NA,NA,0.92623001,0.74584198,NA,NA,NA,NA,NA,NA,NA,181.55,242.36,NA,NA,NA,NA,NA,NA,NA,207.1,252.99,NA,NA,NA,NA,NA,NA,NA,5.2172518,4.922667,NA,NA,NA,NA,NA,NA,NA,92.5,75.3,NA,3755.33333333333,NA,NA,NA,0,1747.56,0,0,730.04,991.47,1008.52,924.75,NA
"Jaupaci","2011",28014000,"9.372,52",26594000,8111000,0.304993607580657,1715000,0.0644882304279161,7197000,0.270624952996917,9571000,0.35989320899451,370,NA,4,NA,NA,NA,NA,5.3,NA,NA,NA,0.89026499,NA,NA,NA,NA,0.97026002,NA,NA,NA,231.55,NA,NA,NA,NA,199.25,NA,NA,NA,235.28,NA,NA,NA,NA,204.55,NA,NA,NA,4.4475002,NA,NA,NA,NA,5.4905882,NA,NA,NA,89.6,NA,NA,NA,NA,97.4,NA,NA,2993.66666666667,NA,NA,NA,702.73,594.1,0,0,600.95,825.08,1263.99,864.57,NA
"Doverlândia","2011",128265000,"16.358,20",121925000,64043000,0.525265532089399,7199000,0.0590444945663318,30312000,0.248611851548083,20371000,0.167078121796186,322,5.5,4.1,NA,NA,NA,NA,5.2,NA,NA,0.96576703,0.84075397,NA,NA,NA,NA,0.98141098,NA,NA,193.07,239.02,NA,NA,NA,NA,185.72,NA,NA,221.66,250.39,NA,NA,NA,NA,207.66,NA,NA,5.7045689,4.823833,NA,NA,NA,NA,5.3041301,NA,NA,96.5,84.2,NA,NA,NA,NA,98.5,NA,NA,7814,NA,NA,NA,0,1270.41,3430.17,0,844.02,1400.73,933.7,967.89,NA
"Jesúpolis","2011",17586000,"7.599,70",16332000,2906000,0.177932892481019,1120000,0.0685770266960568,4930000,0.301861376438893,7376000,0.451628704384031,371,NA,4,NA,NA,NA,NA,6,NA,NA,NA,0.96125698,NA,NA,NA,NA,0.97032499,NA,NA,NA,221.44,NA,NA,NA,NA,212.38,NA,NA,NA,225.46,NA,NA,NA,NA,230.77,NA,NA,NA,4.1151671,NA,NA,NA,NA,6.2295151,NA,NA,NA,96,NA,NA,NA,NA,96.9,NA,NA,2285.25,NA,NA,NA,0,762.82,0,0,688.63,887.11,942.15,738.7,NA
"Turvânia","2011",70812000,"14.700,40",66760000,30387000,0.45516776512882,5114000,0.076602756141402,16183000,0.242405632115039,15076000,0.225823846614739,476,5.2,4,NA,NA,NA,NA,4.8,NA,NA,0.992374,0.97985101,NA,NA,NA,NA,0.93521303,NA,NA,187.75,225.35,NA,NA,NA,NA,184.72,NA,NA,204.14,220.74,NA,NA,NA,NA,200.46,NA,NA,5.2736812,4.1015,NA,NA,NA,NA,5.1483531,NA,NA,99.3,98.5,NA,NA,NA,NA,97.4,NA,NA,4809.08333333333,NA,NA,NA,0,655.52,0,0,615.73,920.46,1010.83,795.3,NA
"Diorama","2011",27235000,"10.990,83",26068000,12248000,0.469848089611785,974000,0.0373638177075341,4848000,0.185975141936474,7997000,0.306774589535062,320,5.5,3.8,NA,NA,NA,NA,NA,NA,NA,0.98701298,0.93987697,NA,NA,NA,NA,NA,NA,NA,200.36,218.92,NA,NA,NA,NA,NA,NA,NA,207.69,225.91,NA,NA,NA,NA,NA,NA,NA,5.570693,4.080667,NA,NA,NA,NA,NA,NA,NA,98.7,94.4,NA,NA,NA,NA,NA,NA,NA,2444.25,NA,NA,NA,0,1123.43,0,0,669.95,750.62,959.26,842.86,NA
"Água Limpa","2011",31997000,"16.006,72",30389000,13608000,0.447793609529764,1148000,0.0377768271413998,7163000,0.235710289907532,8471000,0.278752180065155,488,NA,3.9,NA,NA,NA,NA,5,NA,NA,NA,0.847121,NA,NA,NA,NA,0.95994699,NA,NA,NA,232.52,NA,NA,NA,NA,183.64,NA,NA,NA,245.82,NA,NA,NA,NA,206.92,NA,NA,NA,4.6389999,NA,NA,NA,NA,5.2521892,NA,NA,NA,87,NA,NA,NA,NA,95.8,NA,NA,1999.5,NA,NA,NA,0,692.96,0,0,784.24,1173.05,911.25,835.52,NA
"Joviânia","2011",111006000,"15.558,02",104104000,35443000,0.340457619303773,6668000,0.0640513332821025,41524000,0.398870360408822,20468000,0.196611081226466,372,NA,4.1,NA,NA,NA,NA,5.5,NA,NA,NA,0.86775798,NA,NA,NA,NA,0.95629501,0.86900002,NA,NA,233.89,NA,NA,NA,NA,200.61,NA,NA,NA,252.25,NA,NA,NA,NA,217.22,NA,NA,NA,4.7693329,NA,NA,NA,NA,5.7572999,NA,NA,NA,86.8,NA,NA,NA,NA,95.6,86.9,NA,7121.41666666667,NA,NA,NA,0,618.09,5566.72,545,1050.34,1076.46,1093.02,980.06,NA
"Jussara","2011",289840000,"15.186,02",266993000,75861000,0.284131044634129,19971000,0.0747997138501759,118928000,0.445434899042297,52233000,0.195634342473398,373,5.5,4.9,NA,NA,NA,NA,5.4,4.5,NA,0.92520899,0.95402598,NA,NA,NA,NA,0.97311002,0.942541,NA,203.47,254.57,NA,NA,NA,NA,197.86,240.36,NA,223.86,254.83,NA,NA,NA,NA,210.96,247.86,NA,5.9356451,5.1568332,NA,NA,NA,NA,5.587461,4.803833,NA,91.5,95.5,NA,NA,NA,NA,97.5,93.8,NA,19192.3333333333,NA,NA,NA,0,634.3,4252.71,1598.21,826.8,1074.51,1292.73,1062.63,NA
"Davinópolis","2011",228553000,"111.055,97",226923000,11201000,0.0493603557153748,200481000,0.883475892703692,6183000,0.0272471278803823,9058000,0.0399166237005504,319,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,0.79273897,NA,NA,NA,NA,NA,NA,NA,NA,170.33,NA,NA,NA,NA,NA,NA,NA,NA,196.02,NA,NA,NA,NA,NA,NA,NA,NA,4.8018022,NA,NA,NA,NA,NA,NA,NA,NA,86.8,NA,NA,2043.16666666667,NA,NA,NA,1088.33,995.09,2623.83,2639.68,785.63,1024.13,1002.8,824.28,NA
"Lagoa Santa","2011",23839000,"18.624,18",22525000,7204000,0.319822419533851,2092000,0.0928745837957825,6746000,0.299489456159822,6483000,0.287813540510544,374,NA,5,NA,NA,NA,NA,5.5,NA,NA,NA,0.93897802,NA,NA,NA,NA,1,NA,NA,NA,248.13,NA,NA,NA,NA,190.91,NA,NA,NA,269.35,NA,NA,NA,NA,215,NA,NA,NA,5.2915001,NA,NA,NA,NA,5.5383878,NA,NA,NA,92.9,NA,NA,NA,NA,100,NA,NA,1265.33333333333,NA,NA,NA,0,1644.84,0,0,842.13,797.78,1417.92,930.91,NA
"São Miguel do Araguaia","2011",302160000,"13.583,91",280512000,89291000,0.318314368012777,15552000,0.0554414784394251,114163000,0.406980806525211,61506000,0.219263347022587,464,NA,4.2,NA,NA,NA,NA,5.5,NA,NA,NA,0.88899398,NA,NA,NA,NA,0.87719798,NA,NA,NA,239.5,NA,NA,NA,NA,207.94,NA,NA,NA,244.22,NA,NA,NA,NA,235.27,NA,NA,NA,4.7288332,NA,NA,NA,NA,6.2348561,NA,NA,NA,89,NA,NA,NA,NA,87.4,NA,NA,22251.0833333333,NA,NA,NA,1205.99,771.45,3645.26,1054.6,822.31,1226.06,1533.51,1082.43,NA
"Buriti de Goiás","2011",25882000,"10.137,77",24441000,6010000,0.245898285667526,2364000,0.0967227200196391,7002000,0.286485823002332,9065000,0.370893171310503,281,NA,4.1,NA,NA,NA,NA,6.1,NA,NA,NA,0.86477399,NA,NA,NA,NA,1,NA,NA,NA,234.58,NA,NA,NA,NA,198.72,NA,NA,NA,251,NA,NA,NA,NA,236.08,NA,NA,NA,4.7598329,NA,NA,NA,NA,6.0824871,NA,NA,NA,86.8,NA,NA,NA,NA,100,NA,NA,2574.33333333333,NA,NA,NA,635.25,569.15,0,0,616.15,1171.9,959.06,849.6,NA
"Santa Helena de Goiás","2011",699931000,"19.114,92",642006000,178057000,0.277344760017819,126930000,0.197708432631471,244642000,0.381058743999277,92378000,0.143889620969274,444,5.5,4,NA,NA,NA,NA,5.1,NA,NA,0.94984198,0.83336502,NA,NA,NA,NA,0.92601401,NA,NA,201.05,238.14,NA,NA,NA,NA,195.19,NA,NA,218.63,249.55,NA,NA,NA,NA,209.74,NA,NA,5.7922082,4.795167,NA,NA,NA,NA,5.5158148,NA,NA,95.5,83.4,NA,NA,NA,NA,92.5,NA,NA,36637.5833333333,"Milho Milho","México Paraguai",4502906,0,1325.94,5811.73,1880.53,937.06,1030.58,1200.17,1273.57,NA
